user_id,video_id,date,tab,is_click,play_time_ms,duration_ms,profile_stay_time,comment_stay_time,is_like,is_follow,is_comment,is_forward,is_hate,long_view,video_features_statistic_play_count
129,40,20220502,3,1,12777,15149,4014,418,0,0,0,0,0,1,27716
1,90,20220430,3,0,5036,5428,838,39,0,0,0,0,0,0,51274
195,79,20220430,4,0,907,1677,4093,1094,0,0,0,0,0,0,79471
42,147,20220425,5,0,4888,7236,3696,504,0,0,1,0,0,0,43148
77,7,20220424,1,0,2550,3069,3814,1959,0,0,0,0,0,0,32657
29,10,20220508,10,0,2426,3593,1398,278,0,0,0,0,0,0,40886
187,90,20220505,13,0,1832,4275,1205,71,0,0,0,0,0,0,77240
129,148,20220505,6,1,9907,12017,1343,874,0,0,0,0,0,0,50214
18,100,20220424,14,1,7776,12341,3018,478,0,0,0,0,0,0,27714
93,74,20220424,9,1,7406,16976,3502,1618,0,0,0,0,0,1,67265
28,40,20220504,9,1,12015,19419,1809,1944,0,0,0,0,0,0,585
148,141,20220429,7,0,4800,5490,3616,35,0,0,0,0,0,0,73690
80,97,20220505,7,1,21500,19393,1864,1854,0,0,0,0,0,0,69440
154,85,20220502,0,0,4849,12128,944,1240,0,0,0,0,0,0,42979
159,9,20220507,2,0,6438,11379,2276,430,0,0,0,0,0,0,64812
20,104,20220422,0,0,14478,13653,899,1966,0,0,0,0,0,1,51002
28,111,20220428,14,1,2579,2027,1679,1655,0,0,0,0,0,0,72777
24,135,20220503,10,1,19799,19779,2899,218,0,0,0,0,0,0,58844
26,137,20220506,7,0,5184,6251,1744,790,0,0,0,0,0,0,96366
1,33,20220427,0,0,21037,17193,3468,160,0,0,0,0,0,1,79840
148,54,20220428,10,1,7688,6689,1427,101,1,0,0,0,0,0,58313
90,2,20220423,6,1,9690,15963,715,644,0,0,0,0,0,0,19360
77,130,20220424,6,1,15480,14194,768,1748,0,0,0,0,0,0,27105
171,21,20220501,1,0,15310,18664,3083,399,0,0,0,0,0,0,97597
138,142,20220426,10,1,12332,17011,4675,1015,1,0,0,0,0,1,2363
162,124,20220501,11,1,9040,7681,2711,1068,0,0,0,0,0,1,11806
105,91,20220506,2,0,5667,17723,412,1456,0,0,0,0,0,0,74769
20,15,20220506,4,0,3349,6272,4745,1907,0,0,0,0,0,0,79903
110,147,20220502,0,0,11740,15092,2855,1966,0,0,0,0,0,0,29003
169,0,20220504,13,0,5574,15841,671,1255,0,0,0,0,0,1,14813
179,1,20220502,8,1,12157,18772,4237,503,0,0,0,0,0,1,88398
33,45,20220430,2,1,16399,18185,3752,148,0,0,0,0,0,0,67706
120,88,20220503,10,0,2233,2842,1083,1433,0,0,0,0,0,0,42797
165,45,20220422,12,0,4934,11145,3673,589,0,0,0,0,0,0,41933
187,77,20220425,10,1,15024,12646,4361,1296,0,0,0,0,0,0,32977
102,8,20220423,0,0,1761,4826,744,1324,0,0,0,0,0,0,1701
12,93,20220508,12,0,756,1735,2833,111,0,0,0,0,0,1,33991
172,70,20220424,0,0,10362,16354,3079,591,0,0,0,0,0,0,9864
135,89,20220505,1,0,5969,16268,4459,488,0,0,0,0,0,0,90443
114,146,20220427,3,1,7277,14403,2359,717,0,0,0,0,0,0,39752
77,65,20220423,0,0,8622,7785,3238,1207,1,0,0,0,0,0,57932
68,74,20220504,14,0,1102,1558,4645,1335,0,0,0,0,0,0,83705
123,9,20220505,2,0,2111,2886,1864,685,0,0,0,0,0,0,28147
82,87,20220425,13,0,5677,6655,4718,408,0,0,0,0,0,0,78926
59,128,20220430,7,0,2497,4272,2550,683,0,0,0,0,0,0,26339
115,5,20220430,13,1,7791,12083,1516,775,0,0,0,0,0,0,85245
163,33,20220427,8,1,7692,14312,2777,597,0,0,0,0,0,0,51747
106,13,20220428,11,1,14458,17178,128,1740,0,0,0,0,0,0,56566
141,43,20220422,9,1,7595,16017,834,584,0,0,0,0,0,0,65153
102,139,20220423,13,0,1687,3846,1093,477,0,0,0,0,0,0,88725
49,60,20220429,14,1,14715,19714,4365,1806,0,0,0,0,0,0,76386
30,15,20220423,9,0,2786,6055,450,1410,0,0,0,0,0,0,45221
187,81,20220425,1,0,22763,19659,4084,418,0,0,0,0,0,0,30878
60,27,20220427,1,0,15128,12038,4172,475,0,0,0,0,0,0,43174
197,134,20220505,8,0,3316,5842,4720,1658,0,0,0,0,0,0,10548
1,95,20220506,1,1,2498,6808,641,150,0,0,0,0,0,0,37871
85,131,20220427,1,0,8438,11579,201,1087,0,0,0,0,0,0,58740
42,15,20220503,6,1,9626,8189,3498,981,0,0,0,0,0,0,82404
174,141,20220505,2,1,7142,8839,1444,1252,0,0,0,0,0,0,11377
40,70,20220429,7,0,417,1185,1927,402,0,0,0,0,0,0,3522
111,30,20220422,11,1,9946,9889,2429,1243,0,0,0,0,0,0,17598
36,6,20220426,6,1,16428,18682,4500,1387,0,0,0,0,0,0,8881
169,67,20220426,2,0,1523,3208,2829,391,0,0,0,0,0,0,23330
157,121,20220506,11,0,1637,3453,486,1220,0,0,0,0,0,0,96772
119,128,20220424,7,0,3757,5446,656,533,0,0,0,0,0,1,96048
171,59,20220425,1,0,10994,12831,1472,319,0,0,0,0,0,0,15641
168,50,20220427,6,1,2788,2549,4728,505,0,0,0,0,0,0,73508
58,18,20220502,8,1,8116,10967,4255,1132,0,0,0,0,0,0,18150
156,13,20220428,1,0,8069,10746,3242,351,0,0,0,0,0,0,66908
28,123,20220425,0,0,8645,14078,944,1273,0,0,0,0,0,1,35554
103,134,20220505,4,1,20015,17788,2504,1954,0,0,0,0,0,0,1796
173,106,20220429,4,1,17328,15657,3905,789,0,0,0,0,0,0,52051
180,18,20220505,4,1,14071,16795,3098,1904,0,0,0,0,0,0,62047
175,15,20220504,13,0,1704,4903,961,1917,0,0,0,0,0,0,1327
17,55,20220426,8,1,9894,11336,4583,103,0,0,0,0,0,0,19685
34,29,20220427,11,0,499,1217,1194,1158,0,0,0,0,0,1,62960
85,33,20220422,5,0,956,3024,2004,265,0,0,0,0,0,0,18422
11,123,20220506,11,0,4937,4938,1687,1505,0,0,0,0,0,0,39936
118,56,20220504,8,0,6375,18740,3757,1171,0,0,0,0,0,0,34602
9,134,20220430,3,1,18511,19933,4725,89,0,0,0,0,0,1,75243
44,95,20220422,7,0,2341,7191,4310,671,0,0,0,0,0,0,17498
170,38,20220428,12,1,11137,13151,97,755,0,0,0,0,0,1,2504
93,113,20220502,0,0,2074,1971,4828,809,1,0,0,0,0,0,14817
100,90,20220506,12,1,9990,10310,1773,122,0,0,0,0,0,0,64563
123,114,20220423,14,1,2533,1954,4982,309,0,0,0,0,0,0,74290
65,129,20220423,14,1,9406,14188,1595,1409,0,0,0,0,0,0,28285
56,106,20220427,14,0,1260,2289,1558,1105,0,0,0,0,0,0,93292
87,12,20220424,4,0,2329,3812,4226,447,0,0,0,0,0,0,44535
169,109,20220425,9,0,5665,10033,750,1093,0,0,0,0,0,0,74365
61,102,20220508,1,0,3142,2974,2967,466,0,0,0,0,0,0,539
78,19,20220507,6,0,3505,10692,3253,1542,0,0,0,0,0,0,80831
33,62,20220428,12,1,9754,18028,4169,460,0,0,0,0,0,1,30937
7,59,20220507,14,0,3490,5165,340,908,0,0,0,0,0,0,34704
66,76,20220503,9,1,5456,4271,4753,385,0,0,0,0,0,0,61496
51,7,20220423,13,1,14024,13413,373,196,0,0,0,0,0,0,18193
89,32,20220423,4,1,8665,6671,2250,1236,0,0,0,0,0,0,6009
99,112,20220425,1,0,5352,9378,1433,1904,0,0,0,0,0,0,46704
43,35,20220501,12,1,12497,14940,4647,701,0,0,0,0,0,1,18313
127,55,20220426,4,1,1887,1873,2346,1325,0,0,0,0,0,1,59165
141,77,20220423,2,0,6868,14909,675,1526,0,0,0,0,0,0,88936
107,39,20220430,11,1,13685,13704,2698,6,0,0,0,0,0,0,95453
196,141,20220507,2,0,5039,16444,3291,507,0,0,0,0,0,0,63721
123,3,20220502,3,0,5617,10862,2471,927,0,0,0,0,0,1,83184
158,57,20220504,9,0,3451,6338,2317,1932,0,0,0,0,0,0,87330
186,58,20220426,11,0,5382,8174,3301,269,0,0,0,0,0,0,32031
166,142,20220428,0,1,1938,1710,4791,555,0,0,0,0,0,0,17224
158,116,20220425,0,0,3623,3133,320,1995,0,0,0,0,0,0,28711
71,27,20220507,0,0,24664,19646,1156,1352,0,0,0,0,0,0,27447
172,116,20220508,6,1,11862,15099,4180,1977,0,0,0,0,0,0,31126
11,142,20220504,14,0,976,3121,4815,1259,0,0,0,0,0,0,8418
53,110,20220424,9,1,13122,10447,3990,1818,0,0,0,0,0,0,66729
24,132,20220430,5,1,12828,9964,2166,1278,0,0,0,0,0,0,92939
153,86,20220425,0,0,5506,12716,3011,1123,0,0,0,0,0,0,94707
38,37,20220424,4,0,3051,3819,1012,1732,0,0,0,0,0,0,7285
117,114,20220501,1,0,7736,15431,2371,1266,0,0,0,0,0,0,95688
86,99,20220422,0,0,3714,7710,4817,1509,0,0,0,0,0,0,45573
110,56,20220507,7,1,8018,8571,3019,1433,0,0,0,0,0,0,87666
92,108,20220429,13,1,7652,6692,1153,1433,0,0,0,0,0,0,47829
79,62,20220425,1,1,19351,19177,1051,322,0,0,0,0,0,0,39813
143,38,20220422,5,0,1874,2371,3238,1102,0,0,0,0,0,0,24270
20,122,20220429,9,1,8406,10210,2851,583,0,0,0,0,0,0,236
148,39,20220508,13,0,4102,5791,3129,1045,0,0,0,0,0,0,44174
17,149,20220503,4,0,1572,2970,754,1856,0,0,0,0,0,0,48128
11,126,20220502,6,1,14465,12254,1373,1717,0,0,0,0,0,0,22897
155,120,20220502,6,0,1311,1501,2141,173,0,0,0,0,0,0,77700
24,5,20220429,10,0,1007,1838,861,290,0,0,0,0,0,0,4381
151,47,20220426,12,0,2454,3780,4622,44,0,0,0,0,0,0,70623
14,142,20220502,10,1,16141,12534,3936,1964,0,0,0,0,0,1,82883
73,91,20220503,8,1,7872,14886,3425,481,0,0,0,0,0,0,146
83,47,20220508,0,0,3100,4443,664,1551,0,0,0,0,0,0,56229
97,86,20220424,5,0,1919,2247,1065,1094,0,0,0,0,0,0,1004
180,68,20220427,5,1,21090,19261,1150,345,0,0,0,0,0,0,73397
153,35,20220508,8,1,4569,4386,2562,885,0,0,0,0,0,1,76115
70,77,20220425,8,1,15733,12317,3621,1800,0,0,0,0,0,0,64969
25,87,20220430,3,1,9317,13023,1872,305,1,0,0,0,0,0,90020
60,119,20220428,14,1,7461,12740,2607,340,0,0,0,0,0,1,79984
181,94,20220429,4,1,19826,17981,2291,879,0,0,0,0,0,0,361
109,0,20220427,8,0,905,1674,4746,184,0,0,0,0,0,0,76499
140,33,20220507,12,1,15944,14329,4306,1042,0,0,0,0,0,0,92830
188,9,20220505,8,0,6061,6102,3562,287,0,0,0,0,0,0,72084
187,53,20220430,14,0,4247,5577,3915,172,0,0,0,0,0,0,89919
44,39,20220430,5,0,6210,7779,219,1000,0,0,0,0,0,0,9769
83,32,20220423,2,0,3762,8379,2489,202,0,0,0,0,0,1,71615
176,78,20220504,0,0,13201,19613,1225,1907,0,0,0,0,0,0,54186
198,135,20220508,12,0,1651,2322,2820,1150,0,0,1,0,0,0,86821
114,5,20220425,2,0,6008,6627,3091,158,0,0,0,0,0,0,71885
157,107,20220504,0,1,684,1114,4972,1600,0,0,0,0,0,0,84998
158,89,20220427,6,0,4982,8202,912,10,1,0,0,0,0,0,17846
31,90,20220501,5,0,4419,5020,2556,215,0,0,0,0,0,1,820
164,98,20220424,13,0,5089,11279,3790,1705,0,0,0,0,0,0,85608
50,49,20220506,3,1,9957,7713,1809,924,0,0,0,0,0,0,46969
80,139,20220425,3,1,4737,4301,229,1418,0,0,0,0,0,0,75289
61,104,20220506,9,1,10117,11928,4201,46,0,0,0,0,0,0,428
12,12,20220507,9,1,10338,17787,3348,694,0,0,0,0,0,0,62673
165,97,20220508,9,1,23262,19501,3988,268,0,0,0,0,0,0,32028
91,51,20220425,8,1,7615,8864,4080,445,0,0,0,0,0,0,17166
62,20,20220428,2,1,7901,19522,3075,60,0,0,0,0,0,0,84975
92,21,20220507,0,0,15769,12253,250,381,0,0,0,0,0,0,43071
89,49,20220508,10,0,6566,11488,4527,553,0,0,0,0,0,0,56999
51,133,20220424,1,0,6844,18600,1266,182,0,0,0,0,0,0,4968
118,129,20220424,3,1,7010,5550,52,851,0,0,0,0,0,0,16470
153,57,20220504,2,0,4850,5558,4905,1634,0,0,0,0,0,0,87638
24,58,20220501,4,1,20405,17292,2884,583,0,0,0,0,0,0,55527
160,134,20220508,2,0,6040,16918,3322,1023,0,0,0,0,0,0,10228
12,31,20220422,1,0,18989,17561,2297,477,0,0,0,0,0,0,60771
188,29,20220427,14,1,3083,2593,3187,700,0,0,0,0,0,0,99093
146,104,20220504,7,1,17153,14563,4740,373,0,0,0,0,0,0,25902
5,78,20220503,12,1,9602,14791,4371,646,0,0,1,0,0,0,41282
41,131,20220423,0,1,6448,15497,1936,1983,0,0,0,0,0,0,9878
73,10,20220424,11,1,18878,18781,4160,108,0,0,0,0,0,0,50952
37,116,20220426,0,0,1072,1109,776,10,0,0,0,0,0,0,92266
57,71,20220505,1,0,15050,19876,1231,585,0,0,0,0,0,1,82431
49,20,20220501,0,0,8884,19810,598,598,0,0,0,0,0,0,61399
187,111,20220503,7,0,5233,8539,3624,1037,0,0,0,0,0,1,3015
105,14,20220508,3,0,4493,11403,3532,566,0,0,0,0,0,1,75085
44,15,20220505,12,0,4728,6576,900,1008,0,0,0,0,0,1,30233
158,43,20220429,1,0,6875,6549,3824,404,0,0,0,0,0,1,50597
35,25,20220429,14,0,2787,6750,1765,1928,0,0,0,0,0,0,19470
159,122,20220424,4,1,12593,12216,1747,673,0,0,0,0,0,0,82945
73,135,20220508,3,0,2959,5791,3174,1459,0,0,0,0,0,0,6046
116,0,20220501,8,1,4181,3935,4758,1922,0,0,0,0,0,0,96419
154,125,20220506,5,1,9463,10532,4840,987,0,0,0,0,0,1,95227
13,10,20220504,1,0,15712,12116,1052,1087,0,0,0,0,0,0,2467
53,90,20220502,12,1,11823,11162,3550,1600,0,0,0,0,0,1,59807
150,48,20220429,12,0,686,1487,748,1423,0,0,0,0,0,0,42873
125,126,20220422,14,0,4978,6206,2491,982,0,0,0,0,0,0,67047
90,119,20220504,2,1,17637,18165,4910,292,0,0,0,0,0,0,70092
184,82,20220429,8,1,7782,13462,3685,194,0,0,0,0,0,0,56737
139,19,20220501,3,1,18614,17965,1921,871,0,0,0,0,0,1,82777
129,44,20220507,1,0,8185,8574,2555,715,0,0,0,0,0,0,41233
85,91,20220425,4,0,802,1291,2672,954,0,0,0,0,0,0,40106
173,93,20220426,4,0,3799,9487,3198,447,0,0,0,0,0,0,30855
144,124,20220504,13,1,7648,12709,524,869,0,0,0,0,0,1,89876
179,1,20220425,4,0,3075,9669,1273,217,0,0,0,0,0,0,23108
190,18,20220507,14,1,10268,18110,4195,678,0,0,1,0,0,0,16272
6,23,20220503,6,1,10295,18154,3544,942,0,0,0,0,0,0,47059
41,27,20220422,8,0,6005,13604,4621,1971,0,0,0,0,0,0,56239
105,130,20220508,4,1,17244,16060,2290,1486,0,0,0,0,0,0,78664
71,111,20220503,10,1,7992,8689,3803,1595,0,0,0,0,0,0,31875
25,68,20220502,6,1,4708,3944,489,1281,0,0,0,0,0,0,16373
151,113,20220428,0,0,14578,11590,4218,85,0,0,0,0,0,0,4498
13,5,20220503,7,1,7851,9410,4839,159,0,0,0,0,0,1,33890
31,69,20220426,1,0,9895,15286,3738,670,0,0,0,0,0,0,87117
177,8,20220504,8,1,5114,4451,603,1169,0,0,0,0,0,0,55129
70,144,20220422,8,1,11257,11034,2495,1032,0,0,0,0,0,0,86441
53,62,20220501,12,0,6083,18196,1992,1219,0,0,0,0,0,0,13312
53,1,20220504,12,0,5819,7907,3583,272,0,0,0,0,0,0,45776
180,130,20220508,3,1,7748,6093,2674,427,0,0,0,0,0,0,57376
70,141,20220423,0,0,11208,10847,2060,63,0,0,0,0,0,0,17637
184,148,20220506,13,0,5529,17904,743,1789,0,0,0,0,0,0,55027
9,71,20220502,11,0,4038,5901,4488,1533,0,0,0,0,0,1,90266
152,70,20220508,9,1,12054,15798,713,489,0,0,0,0,0,0,27892
103,35,20220507,10,1,7434,15696,271,742,0,0,0,0,0,0,83821
98,141,20220424,6,1,17782,18011,824,1290,0,0,0,0,0,0,37331
45,116,20220426,2,1,1544,1387,1480,1628,0,0,0,0,0,0,89450
64,6,20220429,2,0,3453,7139,116,211,0,0,0,0,0,1,11470
112,0,20220426,9,1,16429,19671,3472,1444,0,0,1,0,0,0,26223
82,95,20220505,2,1,10434,17244,3042,1145,0,0,0,0,0,0,28899
154,92,20220503,3,0,5624,17582,3400,589,0,0,0,0,0,0,2339
28,39,20220428,2,1,18437,15823,2808,745,0,0,0,0,0,0,86367
164,26,20220429,8,1,7424,8901,3420,1139,0,0,0,0,0,1,57581
198,69,20220428,7,1,9152,12851,1533,333,0,0,0,0,0,0,50952
183,104,20220429,10,1,9539,11173,761,1876,0,1,0,0,0,1,7453
107,73,20220507,4,1,18382,16849,240,687,1,0,0,0,0,0,61939
37,47,20220505,10,1,11809,10893,912,742,0,0,0,0,0,1,69738
196,144,20220502,3,1,12046,13847,43,99,0,0,0,0,0,0,79451
141,125,20220424,9,1,7476,15087,4777,803,0,0,0,0,0,0,94164
164,78,20220422,3,1,7049,14421,810,1372,0,0,0,0,0,1,35967
103,142,20220426,1,0,8058,6840,3603,923,0,0,0,0,0,1,97271
134,103,20220426,13,1,14640,16670,4797,1166,0,0,0,0,0,0,48412
126,93,20220503,1,0,5979,13715,704,169,0,0,0,0,0,0,19809
173,88,20220423,12,1,10356,13892,1907,1902,0,0,0,0,0,0,46825
88,117,20220422,2,0,3612,5063,496,1309,0,0,0,0,0,0,74500
24,16,20220506,5,1,8855,19206,879,1979,0,0,0,0,0,0,31079
19,99,20220506,3,1,11570,13866,3040,270,0,0,0,0,0,0,2223
161,19,20220424,0,1,14775,15551,3730,1794,1,0,0,0,0,0,95981
99,117,20220425,8,0,5200,15165,1249,456,0,0,0,0,0,0,11571
115,148,20220427,1,0,15577,12317,4680,1668,0,0,0,0,0,1,93392
107,5,20220504,12,1,13743,10649,1694,1417,0,0,0,0,0,0,42171
15,146,20220430,0,0,2439,2466,4389,1588,0,0,0,0,0,0,52982
170,20,20220423,11,0,6951,11704,704,1546,0,0,0,1,0,0,86404
196,130,20220425,5,1,12232,12224,796,776,0,0,0,0,0,0,29823
48,136,20220504,10,1,9390,7419,4311,15,0,0,0,0,0,0,69838
66,111,20220505,10,1,14422,13016,3772,1995,0,0,0,0,0,0,50053
31,13,20220424,14,1,8001,10771,3745,113,0,0,0,0,0,0,89907
162,96,20220502,11,0,4865,5513,3735,1322,0,0,0,0,0,0,41790
160,96,20220430,0,0,11709,9215,3646,737,0,0,0,0,0,1,15565
77,81,20220507,7,1,17214,13272,1447,639,0,0,0,0,0,0,54768
2,26,20220423,1,0,16682,14249,3516,801,1,0,0,0,0,0,36709
14,85,20220502,12,1,13265,10724,3134,108,0,0,0,0,0,0,71489
11,18,20220423,10,1,15338,16051,1616,472,0,0,0,0,0,0,51578
65,140,20220427,6,0,1367,1665,4550,1132,0,0,0,0,0,1,29886
80,140,20220424,7,1,17004,19215,3520,833,0,0,0,0,0,0,68983
179,47,20220429,1,0,2649,2292,3883,113,0,0,0,0,0,0,89277
102,59,20220428,11,0,6288,7147,4882,703,0,0,0,0,0,0,69258
84,76,20220501,1,0,6797,10403,37,1020,0,0,0,0,0,0,98414
90,7,20220501,5,1,12150,14158,2507,1,0,0,0,0,0,0,51913
169,71,20220429,7,1,14353,17522,3847,591,0,0,0,0,0,0,52963
52,41,20220502,13,0,1113,2957,2699,1537,0,0,0,0,0,0,6547
148,53,20220504,7,1,8806,9802,2827,1236,0,0,0,0,0,0,64322
50,20,20220504,10,0,4109,8164,3756,297,0,0,0,0,0,0,76497
120,147,20220425,13,1,2555,2168,1772,1124,0,0,0,0,0,0,12458
194,74,20220430,9,0,6627,6987,4979,1571,0,0,0,0,0,0,24884
48,0,20220502,7,0,5152,15268,3928,1326,0,0,0,0,0,0,44465
8,124,20220508,4,0,5210,12778,4389,334,0,0,0,0,0,0,42669
86,68,20220425,9,1,17942,15010,355,1638,0,0,0,0,0,0,42294
95,130,20220423,3,1,18196,18849,4159,1045,0,0,0,0,0,0,46031
49,70,20220503,10,0,4301,8675,792,82,0,0,0,0,0,0,4594
11,133,20220422,7,1,11045,11828,861,1655,0,0,0,0,0,0,63446
137,40,20220505,12,0,4760,9181,702,1254,0,0,0,0,0,0,51853
54,70,20220505,8,1,18906,19146,1849,1904,0,0,0,0,0,0,80995
14,48,20220424,4,0,6126,13636,60,250,0,0,0,0,0,0,94012
133,15,20220502,2,1,16547,16816,3896,56,0,0,0,0,0,1,6608
12,61,20220508,7,1,9763,9970,3115,1701,0,0,0,0,0,0,67650
141,82,20220428,0,1,6137,16779,4027,1102,0,0,0,0,0,0,30546
61,33,20220508,4,1,7065,6551,1279,1389,0,0,0,0,0,0,92163
144,146,20220428,7,0,6798,19276,3885,878,0,0,0,0,0,0,16795
197,118,20220503,0,0,20104,17356,2746,204,0,1,0,0,0,0,70844
196,27,20220425,3,0,2563,3462,644,1416,0,0,0,0,0,1,63804
191,145,20220423,1,0,5483,7016,1428,1152,0,0,0,0,0,1,73283
32,73,20220424,12,1,7676,16874,4003,1232,0,0,0,0,0,0,31386
142,61,20220427,0,0,15380,13812,4163,1377,0,0,0,0,0,1,90933
192,98,20220505,7,1,7578,19690,3119,1245,0,0,0,0,0,0,8571
148,85,20220508,5,1,11820,12768,2634,213,0,0,0,0,0,0,46075
54,56,20220506,4,1,9981,12082,1536,679,1,0,0,0,0,0,62659
7,47,20220502,6,1,2861,2305,2968,931,0,0,0,0,0,1,97618
100,7,20220423,1,0,6324,11920,3156,1821,0,0,0,0,0,1,33935
172,37,20220503,5,1,9088,7583,2632,25,0,0,0,0,0,0,31947
150,147,20220424,11,1,16647,15767,624,1069,0,0,0,0,0,1,44198
12,142,20220424,13,1,7961,16344,737,920,0,0,0,0,0,0,26757
198,14,20220501,4,1,2025,1611,3066,435,0,0,0,0,0,0,91593
145,99,20220422,4,0,2542,3814,4623,1834,0,0,0,0,0,1,1885
179,137,20220430,5,1,22756,17858,2832,1212,0,0,0,0,0,0,13955
193,8,20220424,14,1,7738,18025,2410,948,0,0,0,0,0,0,92603
145,130,20220425,3,0,4663,9194,2358,973,0,0,0,0,0,0,98609
71,136,20220503,14,1,15647,12890,2964,376,0,0,0,0,0,0,90628
38,58,20220427,14,1,10613,10601,4252,1554,0,0,0,0,0,0,97026
54,106,20220430,2,1,11578,14448,3141,1248,0,0,0,0,0,1,90814
8,59,20220427,7,0,1969,3501,753,901,0,0,0,0,0,0,12915
151,8,20220427,3,1,9623,7802,1772,370,0,0,0,0,0,0,85881
159,128,20220506,4,0,5725,8401,3945,1394,0,0,0,0,0,0,32882
133,40,20220503,4,0,4033,4074,842,1265,0,0,1,0,0,0,56777
41,139,20220505,1,0,6003,18652,4301,824,0,0,0,0,0,0,50099
65,94,20220505,9,1,5087,3990,2972,1721,0,0,0,0,0,0,94365
124,112,20220427,4,0,6155,6601,1988,306,0,0,0,0,0,0,90397
61,94,20220504,5,0,4411,6061,1951,1657,0,0,0,0,0,0,58567
79,147,20220426,9,1,12486,14714,784,297,0,0,0,0,0,0,61500
35,48,20220508,9,0,3748,6659,3507,527,0,0,0,0,0,0,51774
149,145,20220504,0,1,6518,16261,902,1997,0,0,0,0,0,0,68033
79,45,20220423,6,1,8616,9555,4486,802,0,0,0,0,0,0,76905
42,92,20220424,4,1,13615,18082,166,1765,0,0,0,0,0,1,7144
9,59,20220425,12,1,8822,18715,886,1333,0,0,0,0,0,0,73914
